97618;5902251264017;COBI PENGUINS Tiki czo³g walka pojazd.400 kl 26401;7.0000;szt.;48.0000;59.0400;COBI;
95039;5902251018528;COBI ACTION TOWN figurka z akces 1852/24;31.0000;szt.;4.8000;5.9000;COBI;
127170;038521637559;COBI Stretch Screamer Frankenstein 63755;10.0000;szt.;84.8000;104.3000;COBI;
127172;038521637610;COBI Stretch Screamer Duch 63761;44.0000;szt.;84.8000;104.3000;COBI;
133071;3296580398102;COBI MIRACULOUS lalka 39810;5.0000;szt.;122.6000;150.8000;COBI;
132668;5902251021580;COBI SMALL ARMY helikopter w akcji 200kl 2158;8.0000;szt.;37.4000;46.0000;COBI;
132670;5902251021627;COBI SMALL ARMY samolot w akcji 140kl 2162;20.0000;szt.;24.9000;30.6300;COBI;
83199;5902251260804;COBI PENGUINS klocki 80 el. Golf 26080;12.0000;szt.;17.7000;21.7700;COBI;
104710;5902251017880;COBI ACTION TOWN Septic Truck 250 kl. 1788;6.0000;szt.;35.7000;43.9100;COBI;
124212;5902251021528;COBI SMALL ARMY Battalion Support pojazd 60kl 2152;12.0000;szt.;12.4000;15.2500;COBI;
124883;885546312448;COBI SCRUFFIES Roxy - Otul mnie 31244;44.0000;szt.;72.7000;89.4200;COBI;
113519;5902251560102;COBI SEW COOL zestaw przytulna ko³derka 56010;8.0000;szt.;60.7000;74.6600;COBI;
117217;5900733465983;Gad¿et rozrywkowy 2473C;29.0000;szt.;2.5700;3.1600;MIDEX;
106712;5900733426892;Przytulanka D20930;10.0000;szt.;9.9900;12.2900;MIDEX;
122095;5900733387315;Torebka 2456L;23.0000;szt.;7.8700;9.6800;MIDEX;
122097;5900733407976;Brelok motyl 2602G;9.0000;szt.;12.9900;15.9800;MIDEX;
122104;5900733423235;Torebka 2953G;17.0000;szt.;11.7300;14.4300;MIDEX;
122352;5900733448573;Portfelik mix KD366;77.0000;szt.;1.9900;2.4500;MIDEX;
122356;5900733477818;Poœciel dla lalek KD707;8.0000;szt.;10.9900;13.5200;MIDEX;
115100;5900733429718;***********Rower BMX-16 promocja Midex ******;39.0000;szt.;140.0000;172.2000;MIDEX;
152;5900733217902;Maska 1382G;10.0000;szt.;.2200;.2700;MIDEX;
79120;5900733402452;Kuchnia na baterie 2211E 2132E;10.0000;szt.;55.7400;68.5600;MIDEX;
92404;S5934;Bi¿uteria bransoletka S5934;23.0000;szt.;1.9900;2.4500;MIDEX;
78532;5900733401844;D³ugopis ze œlimaczkiem 36szt/box 2927P;16.0000;szt.;.7800;.9600;MIDEX;
132214;5900733490961;Samolocik kolorowy na baterie 8szt/disp 2948I;6.0000;szt.;9.6900;11.9200;MIDEX;
76948;5900733360752;Brelok ryba cena za szt 2625I;25.0000;szt.;1.7200;2.1200;MIDEX;
89387;5900733424102;Pi³ka D21072;100;szt.;3.9900;4.9100;MIDEX;
12327;5900733346992;Pojemnik na przybory 1599I;11.0000;szt.;4.3500;5.3500;MIDEX;
107212;5900733419771;Maska gumowa 0681I;21.0000;szt.;7.5900;9.3400;MIDEX;
107221;5900733452433;Magnesy 2038A;10.0000;szt.;1.6900;2.0800;MIDEX;
113553;5900733445657;Kolejka na baterie 2485F;28.0000;szt.;20.9000;25.7100;MIDEX;
8042;5900733342536;Torebka KB161;7.0000;szt.;2.9900;3.6800;MIDEX;
75142;5900733387032;Portfelik 0585A;14.0000;szt.;1.2800;1.5700;MIDEX;
91697;5900733421682;Okulary plastikowe 2876A;7.0000;szt.;.9700;1.1900;MIDEX;
122072;5900733467772;Strzykawka na wodê 1260A;36.0000;szt.;8.3100;10.2200;MIDEX;
122079;5900733351989;Torebka 0116P;22.0000;szt.;4.3900;5.4000;MIDEX;
122093;5900733407693;Brelok 2125A;100;szt.;8.9900;11.0600;MIDEX;
122102;5900733422818;Torebka 2893H;6.0000;szt.;8.6300;10.6100;MIDEX;
129372;5900733469738;Skrzypce w pude³ku 2628E;17.0000;szt.;19.6500;24.1700;MIDEX;
105231;5900733440034;Pi³ka D22625;72.0000;szt.;3.9900;4.9100;MIDEX;
110565;5900733455984;Zestaw do wyplatania 1833A 3053D;18.0000;szt.;22.3500;27.4900;MIDEX;
132205;5900733034776;Koñ flokowany 1256A;9.0000;szt.;9.1900;11.3000;MIDEX;
89373;5900733427219;Miecz na baterie 1947A;9.0000;szt.;17.6000;21.6500;MIDEX;
136442;5900733491449;Bêbenek 0631C;28.0000;szt.;9.3300;11.4800;MIDEX;
136449;5900733492040;Rybki z wêdk¹ 3017D;15.0000;szt.;9.2800;11.4100;MIDEX;
81251;5900733403183;Auto budowlane box 0800I;9.0000;szt.;17.5000;21.5300;MIDEX;
117172;5900733462869;Portfelik 1103C;8.0000;szt.;1.5900;1.9600;MIDEX;
117222;5900733444797;Pi³ka 2595D;10.0000;szt.;2.1100;2.6000;MIDEX;
92390;M9765;Bi¿uteria bransoletka M9765;46.0000;szt.;1.9900;2.4500;MIDEX;
12146;5900733221947;Brelok rybka cena za komplet 2076L;18.0000;szt.;4.2900;5.2800;MIDEX;
107174;5900733034677;Bañki z delfinkiem 24szt/disp 0375F;100;szt.;1.0800;1.3300;MIDEX;
48865;5902849600630;Strój karnawa³owy dzieciêcy ST02A;7.0000;szt.;19.9900;24.5900;MIDEX;
122100;5900733422849;Torebka 2786D;16.0000;szt.;9.8600;12.1300;MIDEX;
122350;5900733430318;Brelok za szt KD250;100;szt.;1.2900;1.5900;MIDEX;
129386;5900733480696;Bobas z nocnikiem i akcesoriami 3078C;8.0000;szt.;77.0000;94.7100;MIDEX;
78528;5900733401820;D³ugopis z zawieszk¹-³abêdŸ 48szt/box 2888N ;8.0000;szt.;.7800;.9600;MIDEX;
108110;5900733416251;Pi³ka siatkowa MDPS09;20.0000;szt.;10.9900;13.5200;MIDEX;
112173;5900733445862;Lalka na baterie 2758R;15.0000;szt.;37.5000;46.1300;MIDEX;
119009;5900733467253;Zestaw zrób to sam 1141A 3143B;27.0000;szt.;15.6000;19.1900;MIDEX;
92401;M9265;Bi¿uteria bransoletka M9265;48.0000;szt.;1.9900;2.4500;MIDEX;
79116;5900733364231;Œwiec¹ce nakrêtki na wentyl 2 szt 1059E ;100;szt.;2.9500;3.6300;MIDEX;
108830;5900733424447;Papier prezentowy 2754A;100.0000;szt.;.6000;.7400;MIDEX;
117220;5900733466003;Gad¿et rozrywkowy 2587B;81.0000;szt.;1.5500;1.9100;MIDEX;
117237;5900733455021;Pianinko polski g³os 3029E;43.0000;szt.;22.8000;28.0400;MIDEX;
89392;5900733426212;Pi³ka D21749;38.0000;szt.;3.9900;4.9100;MIDEX;
90762;8695989009094;Auto œmieciarka 48 cm w siatce 09 09094 ;18.0000;szt.;29.7000;36.5300;MIDEX;
112172;5900733447491;Zestaw Zrób to sam 2745I;31.0000;szt.;18.3000;22.5100;MIDEX;
122083;5900733388398;Torebka 0446E;16.0000;szt.;3.5400;4.3500;MIDEX;
122134;5900733480306;Zestaw artystyczny mix KD003;34.0000;szt.;5.9900;7.3700;MIDEX;
122349;5900733373097;Ozdoba do w³osów za listek C8982;28.0000;szt.;1.9900;2.4500;MIDEX;
129368;5900733480818;Bobas z nocnikiem i akcesoriami 1096C;6.0000;szt.;78.0000;95.9400;MIDEX;
129369;5900733480726;Bobas z nocnikiem i akcesoriami 1101D;10.0000;szt.;76.0000;93.4800;MIDEX;
129370;5900733480764;Bobas z nocnikiem i akcesoriami 1167B;15.0000;szt.;73.5000;90.4100;MIDEX;
129371;5900733469721;Skrzypce kolorowe w pude³ku 2523B;26.0000;szt.;14.7600;18.1500;MIDEX;
129384;5900733480948;Bobas z nocnikiem i akcesoriami 3036D;5.0000;szt.;82.9000;101.9700;MIDEX;
124321;5900733481679;Uk³adanka zrêcznoœciowa kostka 0903D;96.0000;szt.;13.9900;17.2100;MIDEX;
122669;5900733456806;Brelok za kpl. KD466;5.0000;szt.;5.9900;7.3700;MIDEX;
128031;5900733471182;Zabawki edukacyjne 0648E;15.0000;szt.;20.9500;25.7700;MIDEX;
73099;4893993221240;BBU 1:24 Mini Cooper S 22124;5.0000;szt.;36.9900;45.5000;MIDEX;
88806;5900733416299;Pi³ka siatkowa MDPS11;48.0000;szt.;14.9900;18.4400;MIDEX;
11062;5900733354126;Pi³ka kolorowa z nadrukiem D13754;46.0000;szt.;4.4900;5.5200;MIDEX;
107224;5900733441482;Maska 2629F;14.0000;szt.;3.8800;4.7700;MIDEX;
8721;5900733351958;Torebka 2338C;10.0000;szt.;3.2400;3.9900;MIDEX;
79122;5900733402469;Telefon na baterie 2246C;24.0000;szt.;28.5000;35.0600;MIDEX;
3266;5900733347166;Portfelik 1622B;8.0000;szt.;1.7800;2.1900;MIDEX;
114787;5900733445794;Lalka z polskim modu³em 1647P;5.0000;szt.;48.6000;59.7800;MIDEX;
114788;5900733454987;Pianinko polski g³os 2984B;8.0000;szt.;21.8000;26.8100;MIDEX;
76297;5900733389968;Pi³ka kolorowa D17409;8.0000;szt.;3.3900;4.1700;MIDEX;
125666;5900733469493;Zabawka edukacyjna 2964B 1537D;12.0000;szt.;12.9000;15.8700;MIDEX;
136445;5900733492248;Traktor z ³y¿k¹ 3 kol 12szt/disp 0880B;5.0000;szt.;5.1900;6.3800;MIDEX;
118880;5900733466188;Pi³ka na gumce 2385B;50.0000;szt.;2.8500;3.5100;MIDEX;
119032;5900733467505;Strzykawka na wodê 1205A;10.0000;szt.;5.7600;7.0800;MIDEX;
104493;5900733034424;Dinozaur 2132L;7.0000;szt.;12.4500;15.3100;MIDEX;
117194;5900733455038;Organy 1921I;41.0000;szt.;15.3000;18.8200;MIDEX;
117244;5900733466416;Pi³ka D25113;10.0000;szt.;3.7900;4.6600;MIDEX;
124783;5900733468809;Pojazd budowlany na baterie 2998B;5.0000;szt.;65.4000;80.4400;MIDEX;
122658;5900733462722;Parasol D25141;7.0000;szt.;14.6200;17.9800;MIDEX;
128039;5900733456202;Zabawka edukacyjna 2470C;14.0000;szt.;20.9500;25.7700;MIDEX;
128041;5900733456219;Zabawka edukacyjna 2511T;19.0000;szt.;20.9500;25.7700;MIDEX;
3983;5900733336276;Torebka 1062I;8.0000;szt.;1.9800;2.4400;MIDEX;
114151;5900733455014;Pianinko polski g³os 2847T;44.0000;szt.;18.4000;22.6300;MIDEX;
122081;5900733450392;Brelok 0214K;20.0000;szt.;11.9900;14.7500;MIDEX;
122082;5900733423068;Torebka 0371A;9.0000;szt.;10.7500;13.2200;MIDEX;
122098;5900733387285;Torebka 2696D;14.0000;szt.;6.2300;7.6600;MIDEX;
122099;5900733422788;Torebka 2736F;16.0000;szt.;8.9400;11.0000;MIDEX;
73097;4893993221158;BBU 1:24 Renault Megane Trophy 22115;11.0000;szt.;36.9900;45.5000;MIDEX;
124320;5900733481662;Uk³adanka zrêcznoœciowa kostka 0897A;71.0000;szt.;11.9000;14.6400;MIDEX;
124323;5900733481228;Uk³adanka zrêcznoœciowa kostka 2553B;53.0000;szt.;14.4000;17.7100;MIDEX;
110566;5900733455991;Zestaw do wyplatania 2897B;15.0000;szt.;23.6000;29.0300;MIDEX;
132210;5900733480443;Zabawka edukacyjna 2142A;11.0000;szt.;10.9500;13.4700;MIDEX;
117184;5900733337822;Kwiatek pozytywka 1666B;20.0000;szt.;14.9900;18.4400;MIDEX;
92468;5900733389876;Pi³ka kolczatka 20 cm D17412;16.0000;szt.;2.9900;3.6800;MIDEX;
98667;5900733425352;Czapka pszczo³a H8072;6.0000;szt.;5.9900;7.3700;MIDEX;
122600;5900733378078;Torebka prezentowa 0542B;19.0000;szt.;2.9900;3.6800;MIDEX;
122668;5900733456790;Brelok za kpl. KD465;8.0000;szt.;5.9900;7.3700;MIDEX;
75138;5900733386950;Torebka 0506C;14.0000;szt.;4.9900;6.1400;MIDEX;
75139;5900733387155;Portfelik 0513E;10.0000;szt.;3.5500;4.3700;MIDEX;
108109;5900733416275;Pi³ka siatkowa MDPS07;14.0000;szt.;10.9900;13.5200;MIDEX;
128033;5900733468434;Auto na radio z ³adowark¹ 2822A;17.0000;szt.;52.3000;64.3300;MIDEX;
106711;5900733426885;Przytulanka D20929;26.0000;szt.;11.9900;14.7500;MIDEX;
122087;5900733387339;Torebka 0946D;22.0000;szt.;6.4600;7.9500;MIDEX;
122121;5900733469509;Zabawka edukacyjna 1393A 1728B;48.0000;szt.;5.9900;7.3700;MIDEX;
129364;5900733480795;Bobas z nocnikiem i akcesoriami 0293A;6.0000;szt.;82.9000;101.9700;MIDEX;
129366;5900733480771;Bobas z nocnikiem i akcesoriami 0462H;5.0000;szt.;77.0000;94.7100;MIDEX;
129373;5900733480849;Bobas z nocnikiem i akcesoriami 2816C;11.0000;szt.;76.0000;93.4800;MIDEX;
92823;5900733427790;Piankowa pompka du¿a 12szt/box 3178P;26.0000;szt.;12.5000;15.3800;MIDEX;
92825;5900733403770;Notesik 12szt/box 1737B;31.0000;szt.;1.5700;1.9300;MIDEX;
120606;5900733461190;Zwierz¹tko 1203A;34.0000;szt.;3.3600;4.1300;MIDEX;
7087;5900733353778;Pi³ka 1-kolorowa D14201;100;szt.;2.8900;3.5500;MIDEX;
8677;5900733365122;Artyku³ dekoracyjny œwiec¹cy 2911F;83.0000;szt.;3.2100;3.9500;MIDEX;
67353;5900733371970;Lalka siusiaj¹ca z akcesoriami 3164H;5.0000;szt.;66.4000;81.6700;MIDEX;
108835;C2292;Ozdoba do w³osów 12szt/opak C2292;46.0000;szt.;.3500;.4300;MIDEX;
117225;5900733466010;Gad¿et rozrywkowy 2675F/48szt -opak;100;szt.;1.5500;1.9100;MIDEX;
124779;5900733468823;Pojazd budowlany na baterie 2975B;7.0000;szt.;59.1000;72.6900;MIDEX;
118895;5900733461046;Deskorolka "fiszka" D24836;25.0000;szt.;49.9000;61.3800;MIDEX;
122655;5901889000806;Parasol D16993;14.0000;szt.;7.9900;9.8300;MIDEX;
128026;5900733456226;Zabawka edukacyjna 2834M;12.0000;szt.;20.9500;25.7700;MIDEX;
107570;5900733448429;Pi³ka z w³osami œwiec¹ca 12szt/disp 2209K;6.0000;szt.;2.6500;3.2600;MIDEX;
107597;5900733333077;Brelok kot za szt 0407D;12.0000;szt.;1.7400;2.1400;MIDEX;
123030;5900733472943;Zestaw do gry z pi³kami 12szt/disp 1284A;9.0000;szt.;5.5700;6.8500;MIDEX;
76472;5900733364439;Mysz n/b 2789B;12.0000;szt.;7.5900;9.3400;MIDEX;
76986;5900733386189;Bobas z nocnikiem i akcesoriami 1596C;11.0000;szt.;80.4000;98.8900;MIDEX;
117241;5900733460209;Pi³ka D24573;23.0000;szt.;3.9900;4.9100;MIDEX;
117250;5900733448504;Pi³ka no¿na MDPN26.1;6.0000;szt.;10.9900;13.5200;MIDEX;
124795;5900733468847;Pojazd budowlany na baterie 3184F;10.0000;szt.;59.1000;72.6900;MIDEX;
107213;5900733419818;Maska pirata 0691M;24.0000;szt.;10.9900;13.5200;MIDEX;
107231;5900733414462;Zestaw do badmintona BMT10;5.0000;szt.;8.9900;11.0600;MIDEX;
132208;5900733480405;Zestaw do gry z bramk¹ 1822A;6.0000;szt.;22.6000;27.8000;MIDEX;
107554;5900733450415;Brelok za kpl 0842G;23.0000;szt.;11.9900;14.7500;MIDEX;
107599;5900733407846;Brelok sowa 0587I;6.0000;szt.;15.9900;19.6700;MIDEX;
122071;5900733469868;Kombajn 1225A;42.0000;szt.;4.5700;5.6200;MIDEX;
122103;5900733421163;Brelok 2904P;36.0000;szt.;8.9900;11.0600;MIDEX;
122105;5900733424508;Torebka 3084D;13.0000;szt.;11.4700;14.1100;MIDEX;
122353;5900733456813;Brelok za kpl. KD467;5.0000;szt.;5.9900;7.3700;MIDEX;
3178;5900733103038;¯abki 0670D;13.0000;szt.;2.3000;2.8300;MIDEX;
76978;5900733386196;Bobas z nocnikiem i akcesoriami 2622A;5.0000;szt.;80.4000;98.8900;MIDEX;
17415;5900733226379;Parasol 0285M;5.0000;szt.;5.9900;7.3700;MIDEX;
1958;5900733264708;Tr¹bka 3034B;100;szt.;1.3500;1.6600;MIDEX;
13974;5900733021127;Pi³ka kauczuk 2778I;14.0000;szt.;4.8800;6.0000;MIDEX;
73422;5900733371406;Auto na baterie 3179H;20.0000;szt.;12.1700;14.9700;MIDEX;
110656;5900733402568;Mikser 0202E;17.0000;szt.;34.4000;42.3100;MIDEX;
107214;5900733434521;Maska z w³osami 0699D;27.0000;szt.;9.9900;12.2900;MIDEX;
28130;5900733029413;Lalka syrenka 2036M;8.0000;szt.;11.9900;14.7500;MIDEX;
122597;5900733462074;Torebka prezentowa 0289K;6.0000;szt.;2.8600;3.5200;MIDEX;
122613;5900733464405;Torebka prezentowa 2305F;11.0000;szt.;1.8800;2.3100;MIDEX;
128027;5900733471168;Zabawka edukacyjna 0503C;21.0000;szt.;20.9500;25.7700;MIDEX;
117181;5900733466164;Pi³ka na gumce 1664H;9.0000;szt.;2.8500;3.5100;MIDEX;
123917;5900733480665;Spin Led Ball pi³ka œwiec¹ca do trików D26671 HIT!;13.0000;szt.;16.2500;19.9900;MIDEX;
107605;5900733413113;Brelok lalka 0978A;45.0000;szt.;13.9900;17.2100;MIDEX;
107607;5900733224481;Brelok zaj¹c 1563C;10.0000;szt.;5.4000;6.6400;MIDEX;
107623;5900733360738;Brelok w¹¿ 3113H;10.0000;szt.;.6900;.8500;MIDEX;
75135;5900733387087;Portfelik 0230A;11.0000;szt.;3.5500;4.3700;MIDEX;
122120;5900733467642;Bañki 1280A;40.0000;szt.;5.9200;7.2800;MIDEX;
122361;M7043;Ozdoba do w³osów 48szt/opak M7043;100;szt.;1.9900;2.4500;MIDEX;
129374;5900733480856;Bobas z nocnikiem i akcesoriami 2836F;9.0000;szt.;77.0000;94.7100;MIDEX;
129383;5900733469677;Gitara rockowa z mikrofonem 2873L;21.0000;szt.;53.7500;66.1100;MIDEX;
84134;5900733402445;Telefon na baterie 0537E;16.0000;szt.;27.7000;34.0700;MIDEX;
97479;5900733417432;Maska piracka 2940N;41.0000;szt.;1.3500;1.6600;MIDEX;
136444;5900733492057;Rybki z wêdk¹ 0842A;29.0000;szt.;6.9000;8.4900;MIDEX;
106703;5900733451603;Torebka-plecaczek zwierzak 2858N;18.0000;szt.;11.9900;14.7500;MIDEX;
115102;5900733429695;*****Rower BMX-12 zwyk³y Midex*****;18.0000;szt.;120.0000;147.6000;MIDEX;
137429;5900733493146;D³ugopis z misiem 3 kolory 40szt/box 0468D;80.0000;szt.;1.9900;2.4500;MIDEX;
137445;5900733493825;Notesik z sówkami 1695F;48.0000;szt.;1.9900;2.4500;MIDEX;
137454;5900733493870;Pamiêtnik 2350A;22.0000;szt.;6.9900;8.6000;MIDEX;
137463;5900733498455;Skarbonka œwinka 2662A;28.0000;szt.;6.5900;8.1100;MIDEX;
137441;5900733493801;Notesik z uœmiechem 1539A;23.0000;szt.;1.9900;2.4500;MIDEX;
137442;5900733493818;Notesik kolorowy 1564C;46.0000;szt.;1.9900;2.4500;MIDEX;
137473;5900733492927;Zestaw - Zrób sam gluta 12szt/box 3150A;100;szt.;6.4500;7.9300;MIDEX;
101975;778988104910;Piasek kinetyczny 907g 1580A T71400 LIBRA;100;szt.;29.9000;36.7800;MIDEX;
37370;5900733291056;Rakieta tenisowa TR3319;15.0000;szt.;20.9900;25.8200;MIDEX;
122647;5900733459814;Pamiêtnik 2424E;6.0000;szt.;3.2900;4.0500;MIDEX;
128038;5900733456189;Zabawka edukacyjna 3196A;10.0000;szt.;20.9500;25.7700;MIDEX;
107582;5900733443974;Pamiêtnik 2878F;14.0000;szt.;5.9900;7.3700;MIDEX;
107596;5900733174731;Brelok za kpl 0373E;7.0000;szt.;6.9900;8.6000;MIDEX;
114150;5900733455007;Pianinko polski g³os 1784B;37.0000;szt.;18.4000;22.6300;MIDEX;
137437;5900733493986;Skarbonka metalowa z rowerem 1107A;23.0000;szt.;4.7700;5.8700;MIDEX;
137446;5900733493160;D³ugopis z czarnym kotkiem 30szt/opak 1747C;100;szt.;2.1400;2.6300;MIDEX;
137453;5900733493115;Magnes z psiakiem 2340A;61.0000;szt.;2.2700;2.7900;MIDEX;
137455;5900733494228;Brelok miêkki - buŸki z minkami 2383C;11.0000;szt.;1.9900;2.4500;MIDEX;
137462;5900733494273;Brelok miêkki - miœ 2564A;6.0000;szt.;2.9600;3.6400;MIDEX;
137464;5900733498462;Skarbonka Uœmiech 2674A;23.0000;szt.;6.9200;8.5100;MIDEX;
137471;5900733493689;D³ugopis 6-cio kolorowy 36szt/opak 2959D;100;szt.;1.2900;1.5900;MIDEX;
106665;5900733416305;Pi³ka siatkowa MDPS08;15.0000;szt.;10.9900;13.5200;MIDEX;
106666;5900733416282;Pi³ka siatkowa MDPS10;22.0000;szt.;14.9900;18.4400;MIDEX;
106699;5900733451610;Torebka-plecaczek zwierzak 1742P;29.0000;szt.;13.9900;17.2100;MIDEX;
122090;5900733334654;Brelok d³ugopis 1945L;68.0000;szt.;9.9900;12.2900;MIDEX;
122109;5900733413977;Brelok KD060;24.0000;szt.;.6900;.8500;MIDEX;
129379;5900733480719;Bobas z nocnikiem i akcesoriami 2953C;10.0000;szt.;79.0000;97.1700;MIDEX;
128029;5900733471175;Zabawka edukacyjna 0625C;25.0000;szt.;20.9500;25.7700;MIDEX;
107589;5900733456899;Brelok za kpl KD475;6.0000;szt.;5.9900;7.3700;MIDEX;
114148;5900733454994;Pianinko polski g³os 0457A;21.0000;szt.;18.4000;22.6300;MIDEX;
137433;5900733498080;Skarbonka sowa 2szt/opak 0915C;23.0000;szt.;9.2200;11.3400;MIDEX;
137449;5900733498318;Skarbonka Weso³a œwinka 2043D;21.0000;szt.;12.4500;15.3100;MIDEX;
137450;5900733493863;Pamiêtnik 2070C;23.0000;szt.;4.9900;6.1400;MIDEX;
137427;5900733493900;Skarbonka metalowa z sow¹ 0157B;21.0000;szt.;7.8600;9.6700;MIDEX;
137438;5900733494006;Skarbonka metalowa ze s³oniem 1247B;19.0000;szt.;6.5500;8.0600;MIDEX;
132204;5900733470352;Rybki z wêdk¹ 1233A;34.0000;szt.;7.7900;9.5800;MIDEX;
132215;5900733477856;Zestaw pirat 3012A;7.0000;szt.;13.1900;16.2200;MIDEX;
137470;5900733493085;Magnesy ma³e minki ró¿ne 2935F;100;szt.;1.5900;1.9600;MIDEX;
137472;5900733493696;D³ugopis 8-mio kolorowy 36szt/opak 2988A;100;szt.;1.3900;1.7100;MIDEX;
6724;5900733336412;Torebka prezentowa 2920F;16.0000;szt.;2.6400;3.2500;MIDEX;
136441;5900733491845;Zestaw lekarza du¿y blister 0198B;9.0000;szt.;14.9800;18.4300;MIDEX;
112163;5900733446913;Skuter 1619D;100;szt.;7.9900;9.8300;MIDEX;
92392;M9797;Bi¿uteria bransoletka M9797;22.0000;szt.;1.9900;2.4500;MIDEX;
79141;5900733402643;Kuchnia na baterie 3050K 1393D;12.0000;szt.;24.3000;29.8900;MIDEX;
78522;5900733401561;D³ugopis z kaczuszk¹ 48szt/box 2809S;11.0000;szt.;.6800;.8400;MIDEX;
92826;5900733403732;Notesik 12szt/box 1692D;90.0000;szt.;1.5700;1.9300;MIDEX;
92827;5900733401097;Brelok latarka 24szt/box 2210B;6.0000;szt.;1.6800;2.0700;MIDEX;
110542;5900733426861;Przytulanka D20927;21.0000;szt.;19.9900;24.5900;MIDEX;
120605;5900733466362;Zabawka do k¹pieli 1201A;34.0000;szt.;10.5000;12.9200;MIDEX;
105981;5900733429770;Pi³ka pachn¹ca 6 kolorów D21778;100;szt.;3.4900;4.2900;MIDEX;
101200;5900733030938;Zestaw pistoletów 0653D;6.0000;szt.;6.6900;8.2300;MIDEX;
107198;5900733034462;Zestaw dla dziewczynek 2066L;8.0000;szt.;16.6000;20.4200;MIDEX;
107218;5900733419825;Maska z w³osami 1406A;6.0000;szt.;9.5900;11.8000;MIDEX;
76299;5900733389869;Pi³ka kolczatka 20 cm D17411;22.0000;szt.;2.9900;3.6800;MIDEX;
108836;C2385;Ozdoba do w³osów 12szt/opak C2385;36.0000;szt.;.5000;.6200;MIDEX;
51449;5900733364934;Miœ pluszowy 21796-12;5.0000;szt.;15.9900;19.6700;MIDEX;
110240;5900733455960;Zestaw do wyplatania 3186D;12.0000;szt.;42.8000;52.6400;MIDEX;
134457;5900733424133;Pi³ka D21075;100;szt.;3.9900;4.9100;MIDEX;
124797;5900733468854;Pojazd budowlany na baterie 3190A;14.0000;szt.;63.9000;78.6000;MIDEX;
86762;5900733101805;Serce D2145;10.0000;szt.;1.9800;2.4400;MIDEX;
107583;5900733427899;Miecz na bañki 48szt/disp 2930I;11.0000;szt.;1.6000;1.9700;MIDEX;
123445;5900733467468;Strzykawka na wodê 0103F;27.0000;szt.;7.6700;9.4300;MIDEX;
2645;5900733116663;Kaczka dmuchana 0237I;6.0000;szt.;1.5900;1.9600;MIDEX;
115105;5902849606175;*****Deskorolka Looney Tunes 17 MDLT30-33*****;7.0000;szt.;15.0000;18.4500;MIDEX;
123452;5900733477344;Gad¿et rozrywkowy 2093C;14.0000;szt.;1.3900;1.7100;MIDEX;
97985;5900733422979;Torebka 0203C;8.0000;szt.;11.2800;13.8700;MIDEX;
132225;4893993260218;BBU 1:24 Ferrari F12TDF 26021;9.0000;szt.;46.9900;57.8000;MIDEX;
137458;5900733493214;D³ugopis z kotkiem 4 kolory 48szt/opak 2483B;96.0000;szt.;2.1000;2.5800;MIDEX;
137459;5900733494242;Brelok miêkki - weso³e ciasteczko 2485D;11.0000;szt.;2.6900;3.3100;MIDEX;
117209;5900733462890;Portfelik 2277C;12.0000;szt.;1.4900;1.8300;MIDEX;
77851;5900733391275;Pojazd budowlany RC/³ad 2872P;29.0000;szt.;52.9000;65.0700;MIDEX;
77920;5900733395426;Lalka 9" 9szt/box 3186C;27.0000;szt.;24.2500;29.8300;MIDEX;
107215;5900733419795;Maska pirat 0746H;13.0000;szt.;11.9900;14.7500;MIDEX;
107216;5900733419801;Maska z w³osami 0796H;11.0000;szt.;11.9900;14.7500;MIDEX;
26129;5900733002379;Kosiarka metal 12 szt/disp 2760E;6.0000;szt.;11.9900;14.7500;MIDEX;
107601;5900733231847;Brelok za kpl 0734A;8.0000;szt.;11.9900;14.7500;MIDEX;
118631;5900733461282;Zestaw rakietek plastikowych z pi³k¹ TLE002-1;27.0000;szt.;10.4000;12.7900;MIDEX;
14246;5900733184334;Chusta 1953E;100;szt.;2.0200;2.4900;MIDEX;
76868;5900733387766;Torebka prezentowa 3099G;11.0000;szt.;2.1900;2.6900;MIDEX;
79123;5900733402483;Sokowirówka na baterie 0531K;21.0000;szt.;28.9000;35.5500;MIDEX;
45045;5900733211535;Zwierzatko 327G;7.0000;szt.;17.4800;21.5000;MIDEX;
122657;5900733458893;Parasol D24601;13.0000;szt.;14.9900;18.4400;MIDEX;
122676;5900733480252;Ubranka dla lalek KD727;6.0000;szt.;4.9900;6.1400;MIDEX;
122677;5900733480276;Ubranka dla lalek KD729;7.0000;szt.;11.9900;14.7500;MIDEX;
106664;5900733416268;Pi³ka siatkowa MDPS06;25.0000;szt.;10.9900;13.5200;MIDEX;
115103;5900733429688;*****Rower BMX-12 zwyk³y Midex*****;7.0000;szt.;120.0000;147.6000;MIDEX;
115104;5900733429701;*****Rower BMX-12 licencja Midex*****;6.0000;szt.;135.0000;166.0500;MIDEX;
122633;5900733335613;Pamiêtnik 0175F;18.0000;szt.;5.8900;7.2400;MIDEX;
122635;5900733442564;Pamiêtnik 0324E;6.0000;szt.;5.9900;7.3700;MIDEX;
122636;5900733380033;Pamiêtnik 0474A;6.0000;szt.;4.2800;5.2600;MIDEX;
122651;5900733398267;Pamiêtnik 2968C;9.0000;szt.;8.9500;11.0100;MIDEX;
122666;5901889000929;Parasol jednokolorowy Q0238DD;11.0000;szt.;6.7400;8.2900;MIDEX;
